"Variable";"Scenario";"Unit";"Model";"Region";"1975";"1980";"1985";"1990";"1995";"2000";"2005";"2010";"2015";"2020";"2025";"2030";"2035";"2040";"2045";"2050";"2060";"2070";"2080";"2090";"2100"
"Capacity|Electricity|Biomass|w/o CCS";"2 Degrees";"GW";"IMAGE";"EU28";1.78618925762177;1.63578809356689;1.74434922027588;4.94272271347046;8.41745597457886;18.0195777893066;22.9930179901123;28.4722636442184;30.4738548164368;30.330887878418;29.2977082290649;26.7403034477234;21.4310438652039;14.0728128519058;6.48147067260742;2.81087043762207;0.00721205425263906;0.00511629915238882;0.0149811388254166;0.0154589296579361;0.0135363298654556
"Capacity|Electricity|Biomass|w/o CCS";"2 Degrees";"GW";"IMAGE";"CEU";0.0986102781295776;0.120908962249756;0.141009986877441;0.145907405853271;0.140535808563232;0.129473297119141;0.384377365112305;0.667333956718445;0.706165363311768;0.685178894042969;0.653727760314941;0.625194072723389;0.618475505828857;0.540562851905823;0.314735900878906;0.0843203887939453;2.23159804590978e-07;2.23159804590978e-07;0.00149496901035309;0.00172780001163483;0.00172780001163483
"Capacity|Electricity|Biomass|w/o CCS";"2 Degrees";"GW";"IMAGE";"WEU";1.68757897949219;1.51487913131714;1.60333923339844;4.79681530761719;8.27692016601562;17.8901044921875;22.608640625;27.8049296875;29.767689453125;29.645708984375;28.64398046875;26.115109375;20.812568359375;13.53225;6.16673477172852;2.72655004882813;0.00721183109283447;0.00511607599258423;0.0134861698150635;0.0137311296463013;0.0118085298538208
"Capacity|Electricity|Biomass|w/o CCS";"1.5 Degrees";"GW";"IMAGE";"EU28";1.78618925762177;1.63578809356689;1.74434922027588;4.94272271347046;8.41745597457886;18.0195777893066;22.9930179901123;28.4740038785934;31.9234551391602;36.5683790283203;36.1243719482422;33.5946607666016;25.4912917480469;15.4782237622738;12.8678375244141;9.29215437316895;1.56548400646448;0.000502430224791169;0.00907080353796482;0.034678048491478;0.0479217702150345
"Capacity|Electricity|Biomass|w/o CCS";"1.5 Degrees";"GW";"IMAGE";"CEU";0.0986102781295776;0.120908962249756;0.141009986877441;0.145907405853271;0.140535808563232;0.129473297119141;0.384377365112305;0.667333956718445;0.817845764160156;0.824779418945312;0.798141479492188;0.780481079101563;0.670353271484375;0.529115974187851;0.315917602539062;0.0855020294189453;0.000967038691043854;2.1808410063386e-05;0.000182882204651833;0.00100037896633148;0.00111081898212433
"Capacity|Electricity|Biomass|w/o CCS";"1.5 Degrees";"GW";"IMAGE";"WEU";1.68757897949219;1.51487913131714;1.60333923339844;4.79681530761719;8.27692016601562;17.8901044921875;22.608640625;27.806669921875;31.105609375;35.743599609375;35.32623046875;32.8141796875;24.8209384765625;14.9491077880859;12.551919921875;9.20665234375;1.56451696777344;0.000480621814727783;0.00888792133331299;0.0336776695251465;0.0468109512329102
"Capacity|Electricity|Biomass|w/o CCS";"Baseline";"GW";"IMAGE";"EU28";1.78618925762177;1.63578809356689;1.74434922027588;4.94272271347046;8.41745597457886;18.0195777893066;22.9930179901123;28.4722636442184;30.4351754012108;30.2657357177734;29.240923034668;26.7580881633759;21.5306822814941;14.6032432556152;8.02464624023438;3.6183512878418;1.19507413482666;1.33606314086914;1.16523961639404;0.969458334356546;0.74262246769038
"Capacity|Electricity|Biomass|w/o CCS";"Baseline";"GW";"IMAGE";"CEU";0.0986102781295776;0.120908962249756;0.141009986877441;0.145907405853271;0.140535808563232;0.129473297119141;0.384377365112305;0.667333956718445;0.667485948085785;0.637935913085938;0.610352722167969;0.592455871582031;0.5857373046875;0.525306701660156;0.377085601806641;0.407970611572266;0.405221405029297;0.557710021972656;0.593559509277344;0.520123413085937;0.438249298095703
"Capacity|Electricity|Biomass|w/o CCS";"Baseline";"GW";"IMAGE";"WEU";1.68757897949219;1.51487913131714;1.60333923339844;4.79681530761719;8.27692016601562;17.8901044921875;22.608640625;27.8049296875;29.767689453125;29.6277998046875;28.6305703125;26.1656322917938;20.9449449768066;14.0779365539551;7.64756063842773;3.21038067626953;0.789852729797363;0.778353118896484;0.571680107116699;0.449334921270609;0.304373169594677
"Capacity|Electricity|Coal|IGCC|w/ CCS";"2 Degrees";"GW";"IMAGE";"EU28";0;0;0;0;0;0;0;0;0;0;0;0;0;2.19483090209961;9.16599829101563;14.3576528320313;22.5524130859375;37.445646484375;44.9139951171875;40.6798295898437;34.2442524414062
"Capacity|Electricity|Coal|IGCC|w/ CCS";"2 Degrees";"GW";"IMAGE";"CEU";0;0;0;0;0;0;0;0;0;0;0;0;0;0.275153900146484;2.16900805664062;3.91564306640625;6.7490830078125;8.800845703125;8.8039248046875;5.90613818359375;3.06619189453125
"Capacity|Electricity|Coal|IGCC|w/ CCS";"2 Degrees";"GW";"IMAGE";"WEU";0;0;0;0;0;0;0;0;0;0;0;0;0;1.91967700195313;6.996990234375;10.442009765625;15.803330078125;28.64480078125;36.1100703125;34.77369140625;31.178060546875
"Capacity|Electricity|Coal|IGCC|w/ CCS";"1.5 Degrees";"GW";"IMAGE";"EU28";0;0;0;0;0;0;0;0;0;0;0;0;0;0.99043452835083;4.66092098999023;8.75077648925781;14.6482648925781;18.323974609375;19.7789826660156;15.4567624511719;11.6459665527344
"Capacity|Electricity|Coal|IGCC|w/ CCS";"1.5 Degrees";"GW";"IMAGE";"CEU";0;0;0;0;0;0;0;0;0;0;0;0;0;0.0414122505187988;0.460941986083984;0.972876586914063;2.24355493164063;2.8747548828125;2.82205297851563;2.02536206054687;0.939447021484375
"Capacity|Electricity|Coal|IGCC|w/ CCS";"1.5 Degrees";"GW";"IMAGE";"WEU";0;0;0;0;0;0;0;0;0;0;0;0;0;0.949022277832031;4.19997900390625;7.77789990234375;12.4047099609375;15.4492197265625;16.9569296875;13.431400390625;10.70651953125
"Capacity|Electricity|Coal|IGCC|w/ CCS";"Baseline";"GW";"IMAGE";"EU28";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Capacity|Electricity|Coal|IGCC|w/ CCS";"Baseline";"GW";"IMAGE";"CEU";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Capacity|Electricity|Coal|IGCC|w/ CCS";"Baseline";"GW";"IMAGE";"WEU";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Capacity|Electricity|Coal|IGCC|w/o CCS";"2 Degrees";"GW";"IMAGE";"EU28";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Capacity|Electricity|Coal|IGCC|w/o CCS";"2 Degrees";"GW";"IMAGE";"CEU";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Capacity|Electricity|Coal|IGCC|w/o CCS";"2 Degrees";"GW";"IMAGE";"WEU";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Capacity|Electricity|Coal|IGCC|w/o CCS";"1.5 Degrees";"GW";"IMAGE";"EU28";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Capacity|Electricity|Coal|IGCC|w/o CCS";"1.5 Degrees";"GW";"IMAGE";"CEU";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Capacity|Electricity|Coal|IGCC|w/o CCS";"1.5 Degrees";"GW";"IMAGE";"WEU";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Capacity|Electricity|Coal|IGCC|w/o CCS";"Baseline";"GW";"IMAGE";"EU28";0;0;0;0;0;0;0;0;0;0;0;0;0;7.57730810546875;38.79255078125;65.8432333374024;119.965690429687;190.2511640625;305.1684765625;406.76709375;484.6438046875
"Capacity|Electricity|Coal|IGCC|w/o CCS";"Baseline";"GW";"IMAGE";"CEU";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.990444274902344;15.2521904296875;30.3840703125;53.1411796875;75.43509375;80.2788984375
"Capacity|Electricity|Coal|IGCC|w/o CCS";"Baseline";"GW";"IMAGE";"WEU";0;0;0;0;0;0;0;0;0;0;0;0;0;7.57730810546875;38.79255078125;64.8527890625;104.7135;159.86709375;252.027296875;331.332;404.36490625
"Capacity|Electricity|Coal|w/ CCS";"2 Degrees";"GW";"IMAGE";"EU28";0;0;0;0;0;0;0;0;0;3.6405390625;7.83146120452881;7.88604373168945;9.25575602722168;12.9219117126465;26.5041934814453;40.6129742431641;57.8563344726563;71.848952331543;88.6248850097656;87.4151010665894;80.3868937072754
"Capacity|Electricity|Coal|w/ CCS";"2 Degrees";"GW";"IMAGE";"CEU";0;0;0;0;0;0;0;0;0;0;0.0469963607788086;0.0779045715332031;0.10720719909668;0.543364593505859;2.88445324707031;4.84699377441406;7.68075439453125;9.66438201904297;9.41112329101563;6.02830028533936;3.14470425415039
"Capacity|Electricity|Coal|w/ CCS";"2 Degrees";"GW";"IMAGE";"WEU";0;0;0;0;0;0;0;0;0;3.6405390625;7.78446484375;7.80813916015625;9.148548828125;12.3785471191406;23.619740234375;35.76598046875;50.175580078125;62.1845703125;79.21376171875;81.38680078125;77.242189453125
"Capacity|Electricity|Coal|w/ CCS";"1.5 Degrees";"GW";"IMAGE";"EU28";0;0;0;0;0;0;0;0;0;0.372377593994141;1.30721059036255;1.30916366004944;1.35755062294006;2.9505637550354;10.8248631134033;25.9806351318359;53.4567657775879;61.868341217041;69.1139225158691;65.3058045654297;58.0474950180054
"Capacity|Electricity|Coal|w/ CCS";"1.5 Degrees";"GW";"IMAGE";"CEU";0;0;0;0;0;0;0;0;0;0;0.00457655715942383;0.00652962684631348;0.00652962684631348;0.0815044898986816;0.66927229309082;1.34817468261719;2.65963394165039;3.28549258422852;3.17071157836914;2.17508386230469;1.04962392425537
"Capacity|Electricity|Coal|w/ CCS";"1.5 Degrees";"GW";"IMAGE";"WEU";0;0;0;0;0;0;0;0;0;0.372377593994141;1.30263403320312;1.30263403320312;1.35102099609375;2.86905926513672;10.1555908203125;24.6324604492188;50.7971318359375;58.5828486328125;65.9432109375;63.130720703125;56.99787109375
"Capacity|Electricity|Coal|w/ CCS";"Baseline";"GW";"IMAGE";"EU28";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Capacity|Electricity|Coal|w/ CCS";"Baseline";"GW";"IMAGE";"CEU";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Capacity|Electricity|Coal|w/ CCS";"Baseline";"GW";"IMAGE";"WEU";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Capacity|Electricity|Coal|w/o CCS";"2 Degrees";"GW";"IMAGE";"EU28";135.387598632813;133.380786865234;127.51724609375;143.764275390625;135.000111328125;160.462342773438;178.43651953125;176.53690234375;171.41641796875;159.34700390625;141.816467773437;121.997490234375;99.6630791015625;65.6522397460938;30.4901385803223;14.6082695922852;0.317495086669922;0.0001429053992033;0.000270114067010582;0.000277666526380926;0.00034926338493824
"Capacity|Electricity|Coal|w/o CCS";"2 Degrees";"GW";"IMAGE";"CEU";32.4546875;36.6285693359375;41.139830078125;53.05451171875;50.26078125;56.67616015625;70.995728515625;78.1690625;74.440791015625;67.8867421875;56.4981689453125;46.46023046875;39.1932802734375;29.6895092773437;14.1334714355469;2.48852935791016;0;0;4.61885612457991e-06;6.12853700295091e-06;6.16647303104401e-06
"Capacity|Electricity|Coal|w/o CCS";"2 Degrees";"GW";"IMAGE";"WEU";102.932911132813;96.7522175292969;86.377416015625;90.709763671875;84.739330078125;103.786182617188;107.440791015625;98.36783984375;96.975626953125;91.46026171875;85.318298828125;75.537259765625;60.469798828125;35.96273046875;16.3566671447754;12.119740234375;0.317495086669922;0.0001429053992033;0.000265495210886002;0.000271537989377975;0.000343096911907196
"Capacity|Electricity|Coal|w/o CCS";"1.5 Degrees";"GW";"IMAGE";"EU28";135.387598632813;133.380786865234;127.51724609375;143.764275390625;135.000111328125;160.462342773438;178.43651953125;176.53722265625;169.610486328125;156.148282226563;138.617749023438;118.798779296875;95.5746181640625;65.9063178710937;29.4882141113281;12.4025321960449;0.110112998962402;1.50095904245973e-05;6.75387629307806e-05;0.000201579030137509;0.000283522515324876
