AIM/CGE 2.0,ADVANCE_2030_Price1.5C,World,Emissions|CO2,Mt CO2/yr,,,,,,34018.8847,,,,,38102.443,,,,,41724.8683,44557.478,44251.8973,41746.2485,16329.2816,8994.476,2853.294,87.1537,-3433.2104,-4686.0844,-4963.4266,-6589.1981,-5979.0873,-6495.7647,-6556.196,-7435.7386,-5373.7012,-5746.4393
AIM/CGE 2.0,ADVANCE_2030_Price1.5C,World,GDP|MER,billion US$2010/yr,,,,,,48107.24688,,,,,53840.4999,,,,,63091.89997,74882.02832,86876.25595,99076.04641,107112.2342,118853.9,130977,143701.8,156798.4,170932.3,186025.4,201359.4,217179.6,234096.5,251577.7,269494.5,289196.6,308553.3
AIM/CGE 2.0,ADVANCE_2030_Price1.5C,World,GDP|PPP,billion US$2010/yr,,,,,,60200.95686,,,,,71260.04611,,,,,87121.37665,107862.6247,129814.3,152529.3,166542.2,188535.6,211442,235755.3,260918.9,288228.6,317565.6,347627.5,379047.9,412903.7,448244.5,484742.5,525237.9,565305.4
AIM/CGE 2.0,ADVANCE_2030_Price1.5C,World,Primary Energy,EJ/yr,,,,,,451.1345,,,,,495.7635,,,,,544.2015,593.665,614.925,633.9113,479.3413,531.6874,588.6848,631.8235,666.1176,710.0861,743.3571,765.6715,780.9895,803.313,819.9712,829.8414,886.9409,900.6838
AIM/CGE 2.0,ADVANCE_2030_WB2C,World,Emissions|CO2,Mt CO2/yr,,,,,,34018.8847,,,,,38149.3009,,,,,41259.1284,43970.3298,43521.0594,41558.2299,27777.0853,17560.2809,5990.6792,2782.688,-838.3361,-4621.8108,-5853.6224,-6761.645,-5101.9257,-4718.4834,-5134.286,-6346.5591,-6594.7268,-7142.0107
AIM/CGE 2.0,ADVANCE_2030_WB2C,World,GDP|MER,billion US$2010/yr,,,,,,48107.24688,,,,,53842.72091,,,,,63104.53897,74913.20034,87074.43745,99233.90708,110117.7,121359.7,132438.9,145277,158191,171805.7,185542.5,201182.3,217475.5,234590.4,252333.4,270485.6,289175.7,308330
AIM/CGE 2.0,ADVANCE_2030_WB2C,World,GDP|PPP,billion US$2010/yr,,,,,,60200.95686,,,,,71262.53508,,,,,87133.27546,107891.9039,130150.9,152783.4,172384.3,193323.9,214178.8,238706.6,263571,289836.8,316541.5,347202.9,379491.2,413689.1,449545.8,486522.3,524825.4,564397.9
AIM/CGE 2.0,ADVANCE_2030_WB2C,World,Primary Energy,EJ/yr,,,,,,451.1345,,,,,495.4085,,,,,541.781,589.1243,613.066,633.1158,559.4435,565.0364,589.8629,630.2586,662.701,693.734,698.4074,721.7816,755.6924,786.3758,813.5319,830.451,837.3081,833.2705
AIM/CGE 2.0,ADVANCE_INDC,World,Emissions|CO2,Mt CO2/yr,,,,,,34018.8847,,,,,38102.443,,,,,41394.195,44425.6961,43720.9025,42328.599,41116.0284,39411.1059,36950.7916,34208.6205,31526.0561,29088.8496,25346.5039,23121.5971,21092.9752,19179.8885,17427.6673,15870.3741,14454.5227,13143.612
AIM/CGE 2.0,ADVANCE_INDC,World,GDP|MER,billion US$2010/yr,,,,,,48107.24688,,,,,53840.4999,,,,,63091.37571,74878.27237,87001.20594,99093.34897,111061.5,123407.9,136098.6,148948.8,162152.1,176388.3,191424.2,206967.2,222935.9,239597.6,256698.2,274518.2,292986.1,312051.3
AIM/CGE 2.0,ADVANCE_INDC,World,GDP|PPP,billion US$2010/yr,,,,,,60200.95686,,,,,71260.04611,,,,,87120.71709,107857.4822,130077.2,152628.3,175073.8,198389.4,222554.2,247283.3,272819.8,300421,329349.9,359998.1,391801.3,425232.5,459959.5,496411.3,534414.1,573816.1
